# XHUP Flow 官网权威字形数据:小鹤音形官网查形数据集(ixdata.json)确定性快照
# source: https://www.flypy.cc/ix/ (官方查形页;数据集随页面 ixdata.json 分发)
# source_payload_sha256: 5f0b7856df992efac8e5ec014cd9dbdf698131b49d4adec19c01a85a07aa0b42
# source_note: 官网未声明数据许可;所有者决策作为权威参照层入库(见 NOTICE.md 与 docs/data-pipeline.md)
# page_marker_semantics: 音码/形码后缀 `-`=出简让全(次读音); `*`=生僻音/替代码; `+`=表外字(多为方言字);与 official_char_code_oracle.tsv 语义一致
# columns: 字 TAB 全码 TAB 二级拆分 TAB 三级拆分 TAB 读音
#   全码 = 每读音一个 sound2+shape2 码, 空格分隔;标记保真保留,消费方按需剥离
#   读音 = 官网「拼音」原文(带声调, 空格分隔多读音);与 data/hanzi/readings.tsv 正交
# serialization: 字 Unicode 码点升序
# rows: 8414
石	uiak djak	一 口	一 丿 口	shí dàn
矶	jiuj	石 几	石 几	jī
矸	gjug	石 干	石 干	gān
矻	kuuq	石 乞	石 乞	kū
矼	ghug	石 工	石 工	gāng
矾	fjuf-	石 凡	石 凡	fán
矿	klug	石 广	石 广	kuàng
砀	dhup	石 丿	石 乛 丿 丿	dàng
码	maum	石 马	石 马	mǎ
砂	uauu-	石 少	石 少	shā
砄	jtug-	石 夬guài	石 夬	jué
砆	fuuf-	石 夫	石 夫	fū
砉	hxfu xufu-	丰 石	丰 石	xū huā
砌	qiud- qpud	石 刀	石 七 刀	qì qiè
砍	kjur	石 人	石 ⺈ 人	kǎn
砑	yauy	石 牙	石 牙	yà
砒	piub	石 匕	石 比左 匕	pī
研	yjuk-	石 开	石 开	yán yàn
砖	vruv	石 专	石 专	zhuān
砗	ieui-	石 车	石 车	chē
砘	dyut	石 屯	石 屯	dùn
砚	yjue	石 见下	石 冂 见下	yàn
砜	fgux	石 乂	石 几 乂	fēng
砝	faus	石 厶	石 土 厶	fǎ
砟	vauv	石 乍	石 乍	zhǎ
砠	juuq	石 且	石 且	jū
砣	toub	石 匕	石 宀 匕	tuó
砥	diud	石 氐	石 氐	dǐ
砦	vdv+	止 石	止 匕 石	zhài
砧	vfuk-	石 口	石 丨 一 口	zhēn
砫	vuuv	石 主	石 主	zhù zhǔ
砬	laul	石 立	石 立	lá
砭	bmuf-	石 乏	石 乏	biān
砮	nunu	女 石	女 又 石	nǔ
砰	pgup	石 平	石 平	pēng
砳	leuu+	石 石	石 石	lè
破	pouy	石 又	石 乛 丿 丨 又	pò
砵	boub	石 本	石 本	bō
砷	ufuu-	石 申	石 申	shēn
砸	zauj	石 巾	石 匚 巾	zá
砹	aiux	石 乂	石 艹 乂	ài
砺	liuw	石 万	石 厂 万	lì
砻	lslu	龙 石	龙 石	lóng
砼	tsug	石 工	石 人 工	tóng
砾	liul-	石 乐	石 乐	lì
础	iuui-	石 出	石 出	chǔ
硁	kgug-	石 工	石 乛 丶 工	kēng
硅	gvut	石 土	石 土 土	guī
硇	ncux	石 乂	石 丿 囗 乂	náo
硊	hvuv	石 乛	石 ⺈ 厂 乛 乛	huì
硌	geuk- louk	石 口	石 夂 口	luò gè
硍	ybug	石 艮	石 艮	yín
硎	xkud	石 刂	石 开 刂	xíng
硐	dsuk	石 口	石 冂 一 口	dòng
硒	xiux-	石 西	石 西	xī
硔	hsub	石 八	石 艹 一 八	hóng
硕	uour	石 人	石 一 丿 冂 人	shuò
硖	xxuj-	石 夹	石 夹	xiá
硗	qnuw	石 兀	石 一 乛 丿 兀	qiāo
硙	wwuj*	石 己	石 山 己	wèi ái gài
硚	qnul	石 丨	石 夭 丿 丨	qiáo
硝	xnuo-	石 月	石 ⺌ 月	xiāo
硪	wouw	石 我	石 我	wò
硫	lquv-	石 乛	石 亠 厶 丿 丨 乛	liú
硬	ykug-	石 更	石 更	yìng
硭	mhuw	石 亡	石 艹 亡	máng
确	qtuy	石 用	石 ⺈ 用	què
硷	jmua+	石 一	石 人 一 ⺍ 一	jiǎn
硼	pguo	石 月	石 月 月	péng
硿	ksug	石 工	石 宀 八 工	kōng
碃	qkuo	石 月	石 龶 月	qìng
碇	dkur	石 人	石 宀 一 丨 一 人	dìng
碈	mbuo	石 日	石 氏 日	mín
碉	dnuk	石 口	石 冂 土 口	diāo
碌	lquu* luuu-	石 氺	石 彐 氺	lù liù
碍	aiuc	石 寸	石 日 一 寸	ài
碎	svuu-	石 十	石 亠 人 人 十	suì
碏	qtuo*	石 日	石 艹 一 日	què
碑	bwuu-	石 十	石 丿 丨 乛 一 一 丿 十	bēi
碓	dvuf	石 龶	石 亻 亠 龶	duì
碗	wjuv-	石 乛	石 宀 夕 乛 乛	wǎn
碘	dmub	石 八	石 丨 乛 一 丨 丨 一 八	diǎn
碚	bwuk	石 口	石 立 口	bèi
碛	qiur	石 人	石 龶 冂 人	qì
碜	ifup	石 丿	石 厶 大 丿 丿 丿	chěn
碟	dpum	石 木	石 世 木	dié
碡	vzum	石 母	石 龶 母	zhou
碣	jpuv	石 乛	石 日 勹 人 乛	jié
碥	bmuc	石 艹	石 户 冂 艹	biǎn
碧	biwu-	王 石	王 白 石	bì
碨	wwun	石 ㄟ	石 田 一 乛 丿 ㄟ	wěi wèi
碰	pguy	石 亚	石 丷 亚	pèng
碱	jmuk	石 口	石 戌 口	jiǎn
碲	diuj	石 巾	石 亠 丷 冖 巾	dì
碳	tjuh-	石 火	石 山 𠂇 火	tàn
碴	iaua-	石 一	石 木 日 一	chá chā
碶	qiud	石 大	石 丰 刀 大	qì
碹	xrua	石 一	石 宀 一 日 一	xuàn
碾	nmun	石 ㄟ	石 尸 艹 一 乛 丿 ㄟ	niǎn
磁	ciuy	石 幺	石 丷 一 幺 幺	cí
磅	bhuf phuf	石 方	石 亠 丷 冖 方	bàng páng
磉	shum	石 木	石 又 又 又 木	sǎng
磊	lwuu	石 石	石 石 石	lěi
磋	coug	石 工	石 ⺶ 工	cuō
磏	qmun lmun	石 ㄟ	石 丷 一 乛 一 一 丨 丨 丿 ㄟ	lián iān
磐	pjvu	舟 石	舟 几 又 石	pán
磔	veum	石 木	石 夕 一 乛 丨 木	zhé
磕	keum	石 皿	石 土 厶 皿	kē
磙	gyuy-	石 𧘇	石 亠 八 厶 𧘇	gǔn
磜	qiux	石 小	石 丿 乛 丶 丶 二 小	qì
磡	kjul	石 力	石 其上 八 乛 力	kàn
磨	mogu-	广 石	广 木 木 石	mó mò
磬	qkuu-	士 石	士 乛 丨 一 丿 几 又 石	qìng
磲	quum	石 木	石 氵 巨 木	qú
磴	dgua	石 一	石 乛 丶 丿 丿 ㄟ 一 口 丷 一	dèng
磷	lbul	石 丨	石 米 夕 一 乛 丨	lín
磹	tjuu	石 十	石 西 日 十	tán
磺	hlub+	石 八	石 艹 一 由 八	huáng
磻	pjut	石 田	石 丿 米 田	pán
礁	jnuh-	石 灬	石 亻 亠 龶 灬	jiāo
礅	dyuw	石 攵	石 亠 口 子 攵	dūn
礌	lwut	石 田	石 雨 田	léi lěi
礓	jlua-	石 一	石 一 田 一 田 一	jiāng
礞	mgun	石 ㄟ	石 艹 冖 二 丿 乛 丿 丿 丿 ㄟ	méng
礴	bouc	石 寸	石 艹 氵 甫 寸	bó
礵	uluo	石 目	石 雨 木 目	shuāng
示	uiex	二 小	二 小	shì
礼	lipv	礻 乛	礻 乛	lǐ
礽	rgpn+	礻 乃	礻 乃	réng
社	uept	礻 土	礻 土	shè
祀	sips	礻 巳	礻 巳	sì
祁	qipe	礻 阝	礻 阝	qí
祂	tapy+	礻 也	礻 也	tā
祃	mapm	礻 马	礻 马	mà
祆	xmpt	礻 天	礻 天	xiān
祇	qipu	礻 氏	礻 氏	qí
祈	qipj-	礻 斤	礻 斤	qí
祉	vipv	礻 止	礻 止	zhǐ
祊	bgpf	礻 方	礻 方	bēng
祋	dvpy	礻 又	礻 几 又	duì
祎	yipw	礻 韦	礻 韦	yī
祏	uipu*	礻 石	礻 石	shí
祐	yzpk-	礻 口	礻 𠂇 口	yòu
祓	fupd*	礻 丶	礻 𠂇 又 丶	fú
祕	mipb	礻 必	礻 必	mì
祖	zupq	礻 且	礻 且	zǔ
祗	vipd*	礻 氐	礻 氐	zhī
祚	zopv	礻 乍	礻 乍	zuò
祛	qups-	礻 厶	礻 土 厶	qū
祜	hupk	礻 口	礻 十 口	hù
祝	vupe	礻 儿	礻 口 儿	zhù
神	ufpu	礻 申	礻 申	shén
祟	svix	出 小	出 二 小	suì
祠	cipk-	礻 口	礻 乛 一 口	cí
祢	mipx	礻 小	礻 ⺈ 小	mí
祥	xlpy	礻 羊	礻 羊	xiáng
祧	tnpd	礻 丶	礻 儿 冫 丿 丶	tiāo
票	pnxx-	西 小	西 二 小	piào piāo
祭	jipx vdpx	丿 小	丿 乛 丶 丶 二 小	jì zhài
祯	vfpr	礻 人	礻 丨 一 冂 人	zhēn
祲	jbpy	礻 又	礻 彐 冖 又	jìn
祷	dcpc	礻 寸	礻 寿上 寸	dǎo
祸	hopn	礻 内	礻 口 内	huò
祺	qipb	礻 八	礻 其上 八	qí
祼	grpg	礻 果	礻 果	guàn
祾	lkpw	礻 夂	礻 土 八 夂	líng
禀	bkwx	亠 小	亠 囗 口 二 小	bǐng
禁	jbmx	木 小	木 木 二 小	jīn jìn
禄	lupu	礻 氺	礻 彐 氺	lù
禅	ijpl- ujpl	礻 丨	礻 丷 丨 乛 一 一 一 丨	chán shàn
禊	xipd*	礻 大	礻 丰 刀 大	xì
禋	ybpt	礻 土	礻 西 土	yīn
福	fupt	礻 田	礻 一 口 田	fú
禑	wupy+	礻 禺	礻 禺	wú
禒	xmpu	礻 豕	礻 乛 乛 豕	xiǎn
禔	vipr*	礻 人	礻 日 一 丨 一 人	zhī
禘	dipj*	礻 巾	礻 亠 丷 冖 巾	dì
禚	voph-	礻 灬	礻 ⺷ 灬	zhuó
禛	vfpb	礻 八	礻 十 具上 八	zhēn
禤	xrpx	礻 习	礻 罒 习 习	xuān
禧	xipk	礻 口	礻 士 口 丷 一 口	xǐ
禳	rhpy	礻 𧘇	礻 亠 口 口 一 一 丨 丨 一 𧘇	ráng
禹	yupd-	丿 丶	丿 丨 乛 一 丨 乛 丨 一 丶	yǔ
禺	yuld-	丨 丶	丨 乛 一 一 丨 乛 丨 一 丶	yú yù ǒu
离	liwd-	亠 丶	亠 乂 凵 丨 乛 乛 丶	lí
禽	qbrd	人 丶	人 亠 乂 凵 丨 乛 乛 丶	qín
禾	hepm	丿 木	丿 木	hé
秀	xqhn	禾 乃	禾 乃	xiù
私	sihs	禾 厶	禾 厶	sī
秃	tuhj	禾 几	禾 几	tū
秆	gjhg	禾 干	禾 干	gǎn
秉	bkpn	丿 ㄟ	丿 一 乛 一 一 丨 丿 ㄟ	bǐng
秋	qqhh-	禾 火	禾 火	qiū
种	vshv- ishv-	禾 中	禾 中	zhǒng zhòng chóng
科	kehu-	禾 十	禾 丶 丶 十	kē
秒	mnhu-	禾 少	禾 少	miǎo
秕	bihb-	禾 匕	禾 比左 匕	bǐ
秘	bihb mihb	禾 必	禾 必	mì bì bèi
租	zuhq	禾 且	禾 且	zū
秣	mohm	禾 末	禾 末	mò
秤	ighp	禾 平	禾 平	chèng
秦	qbfh-	寿上 禾	寿上 ㄟ 禾	qín
秧	yhhy-	禾 央	禾 央	yāng
秩	vihu-	禾 失	禾 失	zhì
秫	uuhu*	禾 术	禾 术	shú
秬	juhj	禾 巨	禾 巨	jù
秭	zihp	禾 丿	禾 丿 乛 丨 丿	zǐ
积	jihb	禾 八	禾 口 八	jī
称	ifhx ighx	禾 小	禾 ⺈ 小	chēng chèn chèng
秸	jphk-	禾 口	禾 士 口	jiē
移	yihx-	禾 夕	禾 夕 夕	yí
秽	hvhx-	禾 夕	禾 山 夕	huì
秾	nshn	禾 农	禾 农	nóng
稀	xihj-	禾 巾	禾 乂 𠂇 巾	xī
稂	lhhl	禾 良	禾 良	láng
稃	fuhz	禾 子	禾 丿 ⺍ 子	fū
稆	lvhk	禾 口	禾 口 口	lǚ
程	ighw	禾 王	禾 口 王	chéng
稌	tuhh	禾 余下	禾 人 余下	tú
稍	ucho-	禾 月	禾 ⺌ 月	shāo shào
税	uvhe	禾 儿	禾 丷 口 儿	shuì
稑	luht	禾 土	禾 土 八 土	lù
稔	rfhx-	禾 心	禾 人 丶 乛 心	rěn
稗	bdhu-	禾 十	禾 丿 丨 乛 一 一 丿 十	bài
稙	vihq	禾 具上	禾 十 具上	zhī
稚	vihf	禾 龶	禾 亻 亠 龶	zhì
稞	kehg	禾 果	禾 果	kē
稠	izhk	禾 口	禾 冂 土 口	chóu
稣	suah	鱼 禾	鱼 禾	sū
稳	wfhx-	禾 心	禾 ⺈ 彐 心	wěn
稷	jihw	禾 夂	禾 田 八 夂	jì
稹	vfhb	禾 八	禾 十 具上 八	zhěn
稻	dchj-	禾 臼	禾 丿 ⺍ 臼	dào
稼	jxhu-	禾 豕	禾 宀 豕	jià
稽	jiho- qiho*	禾 日	禾 尤 匕 日	jī qǐ
稿	gchk-	禾 口	禾 亠 口 冂 口	gǎo
穄	jihx*	禾 小	禾 丿 乛 丶 丶 二 小	jì
穆	muhp	禾 丿	禾 白 少 丿 丿	mù
穑	sehk	禾 口	禾 十 丶 丿 一 囗 口	sè
穗	svhx-	禾 心	禾 一 丨 乛 一 一 丨 一 丶 心	suì
穙	puhn	禾 ㄟ	禾 业 ⺶ ㄟ	pú
穜	tshl vshl	禾 里	禾 立 里	tóng zhǒng
穟	svhz*	禾 辶	禾 丷 豕 辶	suì
穰	rhhy	禾 𧘇	禾 亠 口 口 一 一 丨 丨 一 𧘇	ráng
穴	xtbb	宀 八	宀 八	xué
究	jqbj-	宀 九	宀 八 九	jiū
穷	qsbl	宀 力	宀 八 力	qióng
穸	xibx*	宀 夕	宀 八 夕	xī
穹	qsbg	宀 弓	宀 八 弓	qióng
空	ksbg	宀 工	宀 八 工	kōng kòng kǒng
穿	irby-	宀 牙	宀 八 牙	chuān
窀	vybt	宀 屯	宀 八 屯	zhūn
突	tubq	宀 犬	宀 八 犬	tū
窃	qpbd	宀 刀	宀 八 七 刀	qiè
窄	vdbv-	宀 乍	宀 八 乍	zhǎi
窅	ycbo	宀 目	宀 八 目	yǎo
窈	ycbl	宀 力	宀 八 幺 力	yǎo
窊	wabg	宀 瓜	宀 八 瓜	wā
窍	qnbv-	宀 乛	宀 八 工 一 乛	qiào
窎	dnbn	宀 鸟	宀 八 鸟	diào
窑	ycbf	宀 缶	宀 八 缶	yáo
窒	vibt	宀 土	宀 八 一 厶 土	zhì
窕	tnbd	宀 丶	宀 八 儿 冫 丿 丶	tiǎo yáo
窖	jnbk-	宀 口	宀 八 ⺧ 口	jiào
窗	ilbw	宀 夂	宀 八 丿 囗 夂	chuāng
窘	jsbk	宀 口	宀 八 尹 口	jiǒng
窜	crbi	宀 串	宀 八 串	cuàn
窝	wobn	宀 内	宀 八 口 内	wō
窟	kubi-	宀 出	宀 八 尸 出	kū
窠	kebg	宀 果	宀 八 果	kē
窣	subu	宀 十	宀 八 亠 人 人 十	sū
窥	kvbe	宀 见下	宀 八 夫 冂 见下	kuī
窦	dzbd	宀 大	宀 八 十 乛 丶 丶 大	dòu
窨	xybo ybbo	宀 日	宀 八 立 日	yìn xūn
窬	yubd*	宀 刂	宀 八 人 一 月 刂	yú
窭	jubn	宀 女	宀 八 米 女	jù
窳	yubg	宀 瓜	宀 八 瓜 瓜	yǔ
窸	xibx	宀 心	宀 八 丿 米 心	xī
窿	lsbu-	宀 生	宀 八 阝 夂 一 生	lóng
立	liwa	亠 一	亠 丷 一	lì
竑	hsls-	立 厶	立 𠂇 厶	hóng
竖	uull-	丨 立	丨 丨 又 立	shù
竘	qulk	立 口	立 勹 口	qǔ
站	vjlk-	立 口	立 丨 一 口	zhàn
竞	jkle	立 儿	立 口 儿	jìng
竟	jkle-	立 儿	立 日 儿	jìng
章	vhlu-	立 十	立 日 十	zhāng
竣	jylw-	立 夂	立 厶 八 夂	jùn
童	tsll	立 里	立 里	tóng
竦	sslu-	立 束	立 束	sǒng
竫	jkll*	立 丨	立 ⺈ 乛 一 一 丨	jìng
竭	jplv-	立 乛	立 日 勹 人 乛	jié
端	drle-	立 而	立 山 而	duān
竹	vupl	丿 丨	丿 一 丨 丿 一 丨	zhú
竺	vuve	⺮ 二	⺮ 二	zhú dǔ
竽	yuvy	⺮ 于	⺮ 于	yú
竿	gjvg	⺮ 干	⺮ 干	gān
笃	duvm	⺮ 马	⺮ 马	dǔ
笄	jivk	⺮ 开	⺮ 开	jī
笆	bavb	⺮ 巴	⺮ 巴	bā
笈	jivj-	⺮ 及	⺮ 及	jí
笊	vcvv-	⺮ 爪	⺮ 爪	zhào
笋	syvy	⺮ 尹	⺮ 尹	sǔn
笏	huvw	⺮ 勿	⺮ 勿	hù
笑	xnvy	⺮ 夭	⺮ 夭	xiào
笔	bivm-	⺮ 毛	⺮ 毛	bǐ
笕	jmve-	⺮ 见下	⺮ 冂 见下	jiǎn
笙	ugvu-	⺮ 生	⺮ 生	shēng
笛	divy	⺮ 由	⺮ 由	dí
笞	iivk	⺮ 口	⺮ 厶 口	chī
笠	livl	⺮ 立	⺮ 立	lì
笤	tnvk	⺮ 口	⺮ 刀 口	tiáo
笥	sivk	⺮ 口	⺮ 乛 一 口	sì
符	fuvc	⺮ 寸	⺮ 亻 寸	fú
笨	bfvb-	⺮ 本	⺮ 本	bèn
笪	dava	⺮ 一	⺮ 日 一	dá
笫	zivp	⺮ 丿	⺮ 丿 乛 丨 丿	zǐ
第	divp	⺮ 丿	⺮ 乛 一 乛 丨 丿	dì
笮	zovv zevv-	⺮ 乍	⺮ 乍	zuó zé
笯	nuvy	⺮ 又	⺮ 女 又	nú
笱	gzvk	⺮ 口	⺮ 勹 口	gǒu
笳	jxvk	⺮ 口	⺮ 力 口	jiā
笸	povk	⺮ 口	⺮ 匚 口	pǒ
笺	jmvj	⺮ 戋	⺮ 戋	jiān
笼	lsvl	⺮ 龙	⺮ 龙	lóng lǒng
笾	bmvz*	⺮ 辶	⺮ 力 辶	biān
筀	gvvt	⺮ 土	⺮ 土 土	guì
筅	xmve*	⺮ 儿	⺮ ⺧ 儿	xiǎn
筇	qsve	⺮ 阝	⺮ 工 阝	qióng
等	dgvc-	⺮ 寸	⺮ 土 寸	děng
筊	jnvx+	⺮ 乂	⺮ 亠 八 乂	jiǎo jiào
筋	jbvl	⺮ 力	⺮ 月 力	jīn
筌	qrvw	⺮ 王	⺮ 人 王	quán
筏	favg-	⺮ 戈	⺮ 亻 戈	fá
筐	klvw	⺮ 王	⺮ 匚 王	kuāng
筑	vuvf-	⺮ 凡	⺮ 工 凡	zhù zhú
筒	tsvk	⺮ 口	⺮ 冂 一 口	tǒng
答	davk	⺮ 口	⺮ 人 一 口	dá dā
策	cevn	⺮ ㄟ	⺮ 一 丨 乛 丨 丿 ㄟ	cè
筘	kzvk	⺮ 口	⺮ 扌 口	kòu
筚	bivu	⺮ 十	⺮ 比左 匕 十	bì
筛	udvj-	⺮ 巾	⺮ 丨 丿 一 巾	shāi
筜	dhve*	⺮ 彐	⺮ ⺌ 彐	dāng
筝	vgvl-	⺮ 丨	⺮ ⺈ 乛 一 一 丨	zhēng
筠	jyvd yyvd-	⺮ 冫	⺮ 土 勹 冫	yún jūn
筢	pavb	⺮ 巴	⺮ 扌 巴	pá
筤	lhvl	⺮ 良	⺮ 良	láng làng
筥	juvk	⺮ 口	⺮ 口 口	jǔ
筦	grve*	⺮ 儿	⺮ 宀 二 儿	guǎn
筮	uivr	⺮ 人	⺮ 工 人 人	shì
筱	xnvw	⺮ 攵	⺮ 亻 丨 攵	xiǎo
筲	ucvo*	⺮ 月	⺮ ⺌ 月	shāo
筵	yjvz-	⺮ 廴	⺮ 丿 丨 一 乛 廴	yán
筶	gcvk	⺮ 口	⺮ ⺧ 口	gào
筷	kkvg	⺮ 夬guài	⺮ 忄 夬	kuài
筹	izvc	⺮ 寸	⺮ 寿上 寸	chóu
筻	ghvg-	⺮ 更	⺮ 更	gàng
筼	yyvr*	⺮ 人	⺮ 口 冂 人	yún
签	qmva	⺮ 一	⺮ 人 一 ⺍ 一	qiān
简	jmvo	⺮ 日	⺮ 门 日	jiǎn
箅	bivl-	⺮ 丨	⺮ 田 一 丿 丨	bì
箍	guvj	⺮ 巾	⺮ 扌 匚 巾	gū
箐	qkvo-	⺮ 月	⺮ 龶 月	qìng
箓	luvu-	⺮ 氺	⺮ 彐 氺	lù
箔	bovb-	⺮ 白	⺮ 氵 白	bó
箕	jivb	⺮ 八	⺮ 其上 八	jī
箖	lbvm	⺮ 木	⺮ 木 木	lín lǐn
算	srvc	⺮ 廾	⺮ 目 廾	suàn
箜	ksvg	⺮ 工	⺮ 宀 八 工	kōng
管	grvk	⺮ 㠯	⺮ 宀 㠯	guǎn
箢	yrvv-	⺮ 乛	⺮ 宀 夕 乛 乛	wǎn yuān
箦	zevr	⺮ 人	⺮ 龶 冂 人	zé
箧	qpvj	⺮ 夹	⺮ 匚 夹	qiè
箨	tovl	⺮ 丨	⺮ 扌 又 一 一 丨	tuò
箩	lovx	⺮ 夕	⺮ 罒 夕	luó
箪	djvl*	⺮ 丨	⺮ 丷 丨 乛 一 一 一 丨	dān
箫	xnvs-	⺮ 肃	⺮ 肃	xiāo
箬	rovk	⺮ 口	⺮ 艹 𠂇 口	ruò
箭	jmvd	⺮ 刂	⺮ 丷 一 月 刂	jiàn
箱	xlvo	⺮ 目	⺮ 木 目	xiāng
箴	vfvk	⺮ 口	⺮ 戌 口	zhēn
箸	vuvo	⺮ 日	⺮ 耂 日	zhù
篁	hlvw	⺮ 王	⺮ 白 王	huáng
篆	vrvu-	⺮ 豕	⺮ 乛 乛 豕	zhuàn
篇	pmvc	⺮ 艹	⺮ 户 冂 艹	piān
篌	hzvu	⺮ 矢	⺮ 亻 乛 一 矢	hóu
篑	kvvr	⺮ 人	⺮ 中 一 冂 人	kuì
篓	lzvn	⺮ 女	⺮ 米 女	lǒu
篙	gcvk-	⺮ 口	⺮ 亠 口 冂 口	gāo
篚	fwvf	⺮ 非	⺮ 匚 非	fěi
篝	gzvr	⺮ 冉	⺮ 一 一 丨 丨 一 冉	gōu
篡	crvs	⺮ 厶	⺮ 目 大 厶	cuàn
篥	livm	⺮ 木	⺮ 西 木	lì
篦	bivb	⺮ 匕	⺮ 丿 囗 乂 比左 匕	bì
篪	iivj	⺮ 几	⺮ 丿 丿 虍 几	chí
篮	ljvm	⺮ 皿	⺮ 丨 丨 丿 一 丶 皿	lán
篯	jmvj*	⺮ 戋	⺮ 钅 戋	jiǎn jiān
篱	livd	⺮ 丶	⺮ 亠 乂 凵 丨 乛 乛 丶	lí
篷	pgvz	⺮ 辶	⺮ 夂 丰 辶	péng
篼	dzve	⺮ 儿	⺮ 白 丿 乛 乛 一 儿	dōu
篾	mpvu	⺮ 戍	⺮ 罒 戍	miè
簃	yivx	⺮ 夕	⺮ 禾 夕 夕	yí
簇	cuvu	⺮ 矢	⺮ 方 丿 一 矢	cù
簉	zcvz	⺮ 辶	⺮ ⺧ 口 辶	zào
簋	gvvm	⺮ 皿	⺮ 艮 皿	guǐ
簌	suvr	⺮ 人	⺮ 束 ⺈ 人	sù
簏	luvb*	⺮ 匕	⺮ 广 乛 丨 丨 一 比左 匕	lù
簕	levl-	⺮ 力	⺮ 革 力	lè
簖	drvj	⺮ 斤	⺮ 米 乛 斤	duàn
簝	lnvx	⺮ 小	⺮ 大 丶 丿 日 小	liáo
簟	dmvu-	⺮ 十	⺮ 西 日 十	diàn
簠	fuvm	⺮ 皿	⺮ 甫 皿	fǔ
簧	hlvb	⺮ 八	⺮ 艹 一 由 八	huáng
簪	zjvo	⺮ 日	⺮ 一 乛 丿 乛 一 乛 丿 乛 日	zān
簰	pdvu*	⺮ 十	⺮ 片 丿 丨 乛 一 一 丿 十	pái
簸	bovy	⺮ 又	⺮ 其上 八 乛 丿 丨 又	bò bǒ
簿	bovc buvc	⺮ 寸	⺮ 氵 甫 寸	bù bó
籀	vzvt	⺮ 田	⺮ 扌 丿 乛 丶 刀 田	zhòu
籁	ldvr	⺮ 人	⺮ 束 ⺈ 冂 人	lài
籍	jivo	⺮ 日	⺮ 耒 艹 一 日	jí
籥	ytvc	⺮ 艹	⺮ 人 一 口 口 口 冂 艹	yuè
米	midm-	丶 木	丶 丿 木	mǐ
籴	dirm	入 米	入 米	dí
籺	hemq+	米 乞	米 乞	hé
类	lwmd	米 大	米 大	lèi
籼	xmme	米 山	米 山	xiān
籽	zimz	米 子	米 子	zǐ
粄	bjmy+	米 又	米 丿 丿 又	bǎn
粉	ffmd-	米 刀	米 八 刀	fěn
粑	bamb-	米 巴	米 巴	bā
粒	liml	米 立	米 立	lì
粕	pomb-	米 白	米 白	pò
粗	cumq	米 且	米 且	cū
粘	nmmk vjmk-	米 口	米 丨 一 口	zhān nián
粜	tnim	出 米	出 米	tiào
粝	limw	米 万	米 厂 万	lì
粞	ximx*	米 西	米 西	xī
粟	suxm-	西 米	西 米	sù
粢	zidm* cidm-	冫 米	冫 ⺈ 人 米	zī cí
粤	ytpv	丿 乛	丿 囗 米 一 乛	yuè
粥	vzgg- yugg	弓 弓	弓 米 弓	zhōu yù
粦	lbml+	米 丨	米 夕 一 乛 丨	lín
粪	ffmb	米 八	米 艹 一 八	fèn
粮	llml	米 良	米 良	liáng
粱	lldm-	氵 米	氵 刀 丿 丶 米	liáng
粲	cjlm	丨 米	丨 一 夕 又 米	càn
粳	jkmg	米 更	米 更	jīng
粹	cvmu	米 十	米 亠 人 人 十	cuì
粼	lbmv	米 乛	米 夕 一 乛 丨 乛 乛	lín
粽	zsmx	米 小	米 宀 二 小	zòng
精	jkmo-	米 月	米 龶 月	jīng
粿	gomg	米 果	米 果	guǒ
糀	hxmb+	米 匕	米 艹 亻 匕	huā
糁	sjmp ufmp	米 丿	米 厶 大 丿 丿 丿	sǎn shēn
糅	rzmm-	米 木	米 龴 乛 丨 丿 木	róu
糇	hzmu-	米 矢	米 亻 乛 一 矢	hóu
糈	xumo	米 月	米 乛 丨 一 人 月	xǔ
糊	humo	米 月	米 十 口 月	hū hú hù
糌	zjmo	米 日	米 夂 卜 日	zān
糍	cimy	米 幺	米 丷 一 幺 幺	cí
糒	bwmy	米 用	米 艹 一 丿 用	bèi
糕	gcmh	米 灬	米 ⺷ 灬	gāo
糖	thmk	米 口	米 广 乛 一 一 丨 口	táng
糗	qqmq-	米 犬	米 自 犬	qiǔ
糙	ccmz	米 辶	米 ⺧ 口 辶	cāo
糜	migm mwgm	广 米	广 木 木 米	mí méi
糟	zcmo	米 日	米 一 丨 乛 一 丨 丨 一 日	zāo
糠	khmn	米 ㄟ	米 广 乛 一 一 丨 冫 丿 ㄟ	kāng
糨	jlmi	米 虫	米 弓 口 虫	jiàng
糯	nome	米 而	米 雨 而	nuò
糵	npcm*	艹 米	艹 丿 㠯 立 十 米	niè
糸	siyx+	幺 小	幺 小	sī
系	jipx- xipx-	丿 小	丿 幺 小	xì jì
紊	wfwx	文 小	文 幺 小	wěn
素	sufx	龶 小	龶 幺 小	sù
索	soux	十 小	十 冖 幺 小	suǒ
紧	jblx	丨 小	丨 丨 又 幺 小	jǐn
紫	zivx	止 小	止 匕 幺 小	zǐ
累	lwtx	田 小	田 幺 小	léi lěi lèi
絜	jpfx xpfx	丰 小	丰 刀 幺 小	xié jié
絮	xunx	女 小	女 口 幺 小	xù
絷	vifx	扌 小	扌 丸 幺 小	zhí
綦	qiqx	其上 小	其上 八 幺 小	qí
綮	qihx* qkhx*	户 小	户 攵 幺 小	qìng qǐ
縠	huuy*	士 又	士 冖 一 丿 幺 小 几 又	hú
縢	tgox	月 小	月 龹 幺 小	téng
